,rainbow1,rainbow2,rainbow3,rainbow4
47,59.35209067785772,65.12005807853717,58.188,54.153571428571425
48,59.66411318944845,65.40755128040426,58.2,54.448214285714286
49,59.69466331762178,65.28136108108588,58.2,54.085960591133
50,59.73415969569174,65.23459046555858,58.2,53.82068965517241
51,60.032652317456375,65.56474269722155,58.2,54.08706896551725
52,60.211125155048386,65.7700772140908,58.2,54.26551724137932
53,60.53253027371206,66.22243322583313,58.2,54.72068965517241
54,60.65597080134513,66.62073283511121,58.216,54.93850574712643
55,60.979093582733825,67.2773172567365,58.408,55.36354679802956
56,61.34801512720858,67.78125028056374,58.6,55.79178981937603
57,61.595449498718274,68.11726714008103,58.792,56.09712643678161
58,61.94978916645993,68.80054306554756,58.98,56.559195402298855
59,62.13865871319497,69.27524093828386,59.168,56.64367816091954
60,62.2599024100995,69.48649822555748,59.356,56.60545977011495
61,62.29559763846854,69.59546949474904,59.544,56.494827586206895
62,62.795304473724485,70.4781624368178,59.728,57.2709051724138
63,62.9417788705036,70.80957159558069,59.912,57.45892857142857
64,62.87436258992806,70.8616915467626,60.08,57.260714285714286
65,62.80008417266186,70.93133107656732,60.071999999999996,57.203571428571436
66,62.718248546762595,70.98828936279548,60.111999999999995,57.135714285714286
67,62.56221192685851,71.03979084232616,60.132,57.01517857142857
68,62.35611728217427,71.09157474020783,60.22,56.9
69,62.181616988209434,71.34887039921635,60.412000000000006,56.658928571428575
70,62.04033216426859,71.70654111532205,60.6,56.58660714285715
71,61.955092743405274,72.0185243705036,60.788000000000004,56.575
72,61.9184376882494,72.36912559095579,60.976000000000006,56.53928571428571
73,61.749957424460426,72.71848458483214,61.023999999999994,56.60625
74,61.67134709352519,72.99429309480988,61.01200000000001,56.744642857142864
75,61.02244908666817,73.56400147738952,61.0,57.269642857142856
76,60.39824934661646,74.27083068902022,60.94,57.870535714285715
77,60.39226190476191,74.75,60.9,58.24285714285714
79,,,,
80,,,,
81,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
274,,,,
275,,,,
276,,,,
277,,,,
278,,,,
279,,,,
280,,,,
281,,,,
282,,,,
283,,,,
284,,,,
285,,,,
286,,,,
287,,,,
288,,,,
289,,,,
290,,,,
291,,,,
292,,,,
